urllength,isdomainip,tldlength,noofsubdomain,noofdigits,noofspecialcharacters,ishttps,label
54,0,6,4,1,8,1,1
59,0,3,1,1,9,0,1
78,0,2,1,0,10,1,1
174,0,3,1,21,14,1,1
59,0,6,3,8,9,1,1
42,0,3,2,3,6,1,1
56,0,1,1,1,6,1,1
34,0,5,2,0,6,0,1
97,0,4,2,8,5,1,1
33,0,3,1,3,2,0,1
56,0,2,2,1,5,1,1
65,0,2,1,7,10,1,1
115,0,3,0,11,10,1,1
50,0,9,1,1,5,1,1
50,0,2,1,3,8,0,1
39,0,3,2,9,7,1,1
37,0,2,1,7,5,0,1
167,0,3,0,35,21,0,1
57,0,3,3,0,5,1,1
88,0,2,0,11,5,1,1
73,0,3,1,4,8,0,1
113,0,4,2,18,8,1,1
51,0,6,1,0,6,1,1
47,0,3,1,2,5,1,1
39,0,3,0,1,5,0,1
30,0,6,0,0,2,1,1
85,0,15,4,10,12,1,1
109,0,2,1,0,16,1,1
87,0,3,0,2,9,0,1
36,0,2,2,0,4,1,1
204,0,2,1,92,10,0,1
252,0,2,3,51,30,1,1
47,0,3,1,1,8,1,1
27,0,9,1,2,3,0,1
24,0,4,0,3,2,0,1
50,0,3,1,4,5,1,1
81,0,2,0,17,11,0,1
110,0,3,5,35,12,0,1
50,0,3,3,12,10,0,1
85,0,2,1,19,10,1,1
88,0,6,0,22,10,0,1
34,0,7,0,0,5,0,1
45,0,3,1,0,3,0,1
215,0,15,2,47,27,0,1
181,0,4,1,30,10,1,1
55,0,3,0,0,5,1,1
30,0,3,0,7,4,1,1
98,0,2,2,10,6,1,1
80,0,8,3,11,8,0,1
50,0,2,0,0,9,1,1
208,0,15,2,19,31,1,1
56,0,3,0,4,6,1,1
149,0,3,0,20,18,1,1
46,0,3,1,9,7,1,1
298,0,3,3,67,20,1,1
90,0,10,0,0,13,1,1
40,0,2,1,4,5,1,1
43,0,3,2,6,6,1,1
107,0,2,2,6,10,1,1
26,0,9,0,2,2,0,1
560,0,3,0,78,6,1,1
59,0,2,2,0,4,1,1
83,0,2,0,0,9,1,1
243,0,6,1,32,11,0,1
53,0,3,1,7,3,1,1
49,0,6,2,6,6,1,1
25,0,3,1,0,2,0,1
26,0,3,0,1,2,1,1
37,0,3,0,0,1,1,1
70,0,2,2,6,4,0,1
38,0,3,0,8,6,1,1
59,0,2,1,2,8,0,1
51,0,2,1,4,9,0,1
86,0,2,2,19,13,1,1
185,0,3,0,37,19,0,1
137,0,2,0,12,21,0,1
51,0,4,0,0,2,1,1
93,0,3,0,14,10,1,1
44,0,3,1,16,4,1,1
54,0,3,0,0,5,1,1
32,0,2,0,4,2,1,1
46,0,4,2,5,5,1,1
61,0,3,1,5,6,1,1
101,0,2,2,9,7,1,1
58,0,3,1,0,16,1,1
93,0,3,0,12,5,1,1
48,0,2,1,3,5,0,1
60,0,3,0,17,6,1,1
104,0,3,0,14,8,1,1
54,0,2,2,0,7,1,1
43,0,3,1,3,8,1,1
48,0,3,1,0,5,0,1
70,0,3,0,8,3,0,1
49,0,2,2,0,3,1,1
54,0,7,2,7,6,0,1
46,0,2,0,2,3,1,1
38,0,2,1,0,7,1,1
52,0,2,1,2,5,1,1
91,0,2,0,8,7,1,1
199,0,2,0,76,11,1,1
52,0,2,1,2,6,1,1
45,0,5,2,4,6,0,1
64,0,10,0,0,6,1,1
41,0,6,3,3,5,0,1
67,0,2,2,0,10,0,1
224,0,3,4,41,29,0,1
57,0,3,1,1,5,1,1
271,0,3,1,61,30,1,1
212,0,2,1,56,22,0,1
293,0,3,0,146,15,1,1
107,0,2,1,32,7,0,1
138,0,2,3,24,14,0,1
58,0,3,1,0,5,0,1
57,0,2,0,0,4,1,1
95,0,3,0,12,11,0,1
63,0,2,0,13,5,0,1
255,0,2,0,109,14,0,1
125,0,1,0,18,15,1,1
54,0,3,0,5,6,0,1
45,0,2,2,0,6,0,1
36,0,3,1,1,6,1,1
56,0,3,1,1,8,1,1
240,0,3,0,117,12,0,1
132,0,3,0,23,21,0,1
663,0,3,0,120,21,1,1
32,0,2,1,1,3,0,1
41,0,3,1,2,4,0,1
92,0,3,0,3,9,1,1
110,0,4,1,35,8,1,1
34,0,3,0,0,2,0,1
59,0,1,3,8,8,1,1
57,0,3,2,0,7,0,1
55,0,1,3,4,6,0,1
523,0,3,1,19,80,1,1
49,0,2,2,0,3,0,1
37,0,5,0,0,3,0,1
70,0,2,1,8,7,1,1
73,0,3,1,4,10,0,1
88,0,3,0,21,6,1,1
96,0,6,1,10,11,1,1
33,0,10,1,3,3,0,1
43,0,16,1,2,4,1,1
46,0,3,1,5,6,1,1
36,0,3,1,0,2,0,1
35,0,4,1,6,4,0,1
102,0,3,0,2,17,1,1
54,0,2,0,6,6,1,1
47,0,2,0,2,5,1,1
57,0,6,4,1,8,1,1
49,0,9,2,0,7,0,1
190,1,4,2,115,6,0,1
34,0,7,1,1,3,0,1
49,0,2,1,15,4,0,1
62,0,2,2,0,9,1,1
48,0,1,2,6,6,1,1
72,0,3,0,4,3,1,1
28,0,3,1,0,2,1,1
56,0,2,2,4,7,1,1
32,0,2,1,1,3,1,1
269,0,3,1,73,44,1,1
32,0,12,0,4,2,0,1
124,0,1,4,6,18,0,1
57,0,2,0,18,3,0,1
77,0,3,0,3,10,0,1
49,0,3,0,0,5,1,1
43,0,2,0,1,6,0,1
86,0,3,1,18,11,1,1
29,0,2,1,0,5,0,1
93,0,3,1,23,8,0,1
255,1,4,2,37,20,0,1
64,0,3,0,5,7,1,1
88,0,6,2,12,5,1,1
52,0,1,2,6,6,1,1
35,0,2,1,1,5,0,1
64,0,3,2,0,8,1,1
56,0,6,1,0,8,0,1
131,0,3,1,13,10,1,1
67,0,4,2,10,9,0,1
41,0,2,1,0,4,0,1
38,0,4,0,0,6,1,1
312,0,3,2,48,11,1,1
47,0,3,0,0,5,1,1
41,0,2,0,1,9,0,1
60,0,14,2,0,7,1,1
42,0,3,1,1,6,0,1
38,0,1,2,11,4,0,1
26,0,2,1,0,2,1,1
149,0,3,1,0,19,1,1
22,0,3,0,5,3,0,1
107,0,3,0,2,7,1,1
93,0,5,1,4,4,1,1
49,0,4,2,4,7,1,1
42,0,3,2,7,5,1,1
49,0,3,2,8,6,1,1
47,0,2,2,4,3,1,1
88,0,2,0,2,5,1,1
30,0,3,1,1,4,0,1
24,0,3,0,3,2,1,1
114,0,4,1,11,11,1,1
63,0,3,1,7,7,1,1
52,0,2,2,9,6,1,1
57,0,3,1,13,7,1,1
64,0,3,0,1,7,0,1
98,0,2,1,19,13,1,1
230,0,2,1,42,14,0,1
85,0,2,2,1,12,1,1
24,0,2,1,6,3,0,1
46,0,6,0,0,6,1,1
51,0,2,3,14,7,0,1
34,0,11,0,0,3,0,1
84,0,3,0,2,8,0,1
55,0,3,1,0,7,1,1
53,0,1,3,4,7,0,1
463,1,3,2,90,63,0,1
50,0,2,0,5,7,0,1
72,0,3,2,21,8,0,1
49,0,2,0,0,4,1,1
67,0,3,0,1,8,0,1
50,0,6,2,0,6,1,1
36,0,3,0,4,5,1,1
45,0,6,2,0,5,0,1
90,0,4,2,16,5,1,1
113,0,3,1,11,13,1,1
223,0,2,3,51,29,1,1
431,0,3,1,10,95,1,1
103,0,3,2,6,11,1,1
54,0,2,2,1,5,1,1
42,0,3,0,1,6,0,1
46,0,2,3,2,6,0,1
48,0,3,1,2,4,1,1
28,0,2,1,3,3,1,1
39,0,3,2,4,6,1,1
73,0,2,2,4,7,1,1
106,0,2,2,18,12,1,1
91,0,2,0,8,5,1,1
40,0,4,1,8,3,1,1
47,0,4,1,0,4,1,1
50,0,8,1,2,8,0,1
88,0,2,1,18,11,1,1
31,0,4,0,1,3,1,1
33,0,4,1,9,4,1,1
70,0,3,0,3,3,0,1
22,0,3,0,3,2,0,1
64,0,2,1,6,6,0,1
42,0,2,2,5,3,1,1
27,0,3,1,1,2,0,1
48,0,12,2,1,4,1,1
212,0,3,0,92,13,1,1
38,0,3,1,4,3,0,1
39,0,3,1,4,5,0,1
55,0,3,0,7,4,1,1
94,0,3,0,4,6,1,1
34,0,7,2,1,4,0,1
102,0,3,1,40,13,1,1
48,0,3,1,0,8,1,1
57,0,2,1,16,7,0,1
54,0,3,2,1,6,1,1
43,0,3,1,6,5,1,1
52,0,2,1,0,7,1,1
53,0,4,1,15,4,0,1
32,0,10,0,0,3,0,1
18,0,3,0,3,2,1,1
83,0,3,2,21,6,0,1
39,0,3,0,2,3,0,1
39,0,2,1,0,7,0,1
85,0,2,0,22,7,0,1
107,0,3,1,41,10,1,1
82,0,4,2,9,3,1,1
60,0,3,1,17,7,1,1
44,0,3,1,17,3,0,1
65,0,2,0,9,7,1,1
145,0,2,0,8,23,0,1
54,0,2,1,2,7,1,1
32,0,2,0,2,2,1,1
36,0,2,0,2,3,1,1
52,0,2,2,2,6,0,1
103,0,3,1,23,8,0,1
85,0,3,1,7,7,1,1
61,0,2,2,0,6,1,1
48,0,3,0,7,7,1,1
276,0,5,1,120,15,0,1
75,0,3,0,3,6,1,1
114,0,2,1,20,9,1,1
175,0,2,1,21,10,0,1
44,0,3,3,0,6,0,1
35,0,9,0,0,2,0,1
29,0,2,0,2,5,0,1
54,0,4,0,5,8,1,1
1070,0,3,2,188,48,1,1
126,0,7,3,23,14,0,1
82,0,6,4,12,13,1,1
178,0,3,1,25,28,0,1
27,0,4,1,3,3,1,1
22,0,2,0,3,2,1,1
25,0,3,1,1,3,0,1
62,0,3,0,0,11,0,1
96,0,2,1,17,11,1,1
34,0,3,1,6,3,1,1
229,0,3,0,20,14,1,1
46,0,5,4,1,7,1,1
53,0,4,2,11,4,1,1
74,0,5,3,10,13,1,1
45,0,3,1,5,5,0,1
60,0,3,1,1,9,1,1
52,0,3,0,2,5,0,1
45,0,3,1,0,6,0,1
55,0,3,1,2,7,0,1
84,0,7,2,9,6,1,1
91,0,2,3,15,10,0,1
106,0,3,0,0,17,0,1
121,0,2,0,7,20,0,1
37,0,9,1,0,4,1,1
76,0,2,1,9,5,1,1
38,0,3,2,4,5,1,1
66,0,1,3,9,8,0,1
41,0,3,1,4,6,0,1
117,0,3,0,12,14,0,1
62,0,2,1,0,6,1,1
58,0,3,0,6,5,0,1
39,0,3,1,12,4,0,1
25,0,2,0,0,1,1,1
80,0,2,1,7,9,1,1
45,0,3,1,1,3,0,1
103,0,3,0,1,14,1,1
19,0,2,0,3,2,0,1
32,0,2,0,0,4,0,1
64,0,2,1,1,8,1,1
47,0,1,2,4,6,1,1
38,0,2,1,2,4,1,1
27,0,6,0,1,3,0,1
48,0,2,2,9,6,1,1
64,0,3,0,3,6,1,1
16,0,3,0,1,2,0,1
79,0,2,2,19,8,1,1
37,0,3,3,0,4,0,1
35,0,6,1,0,4,0,1
50,0,3,0,0,6,0,1
113,0,3,1,10,10,1,1
140,0,2,0,13,8,1,1
184,0,3,3,50,19,0,1
92,0,3,0,0,12,1,1
55,0,7,1,1,7,1,1
114,0,4,2,12,8,1,1
102,0,4,2,9,7,0,1
92,0,2,0,7,7,1,1
21,0,2,1,1,3,0,1
56,0,3,1,2,4,1,1
44,0,2,1,5,4,0,1
93,0,2,0,10,5,1,1
50,0,3,0,0,5,0,1
54,0,3,0,9,6,1,1
54,0,3,1,3,4,1,1
48,0,3,2,0,5,1,1
66,0,3,1,19,3,1,1
215,0,15,2,39,27,0,1
34,0,3,0,4,4,0,1
108,0,3,0,10,14,1,1
38,0,4,2,0,5,1,1
98,0,3,1,32,10,1,1
35,0,7,1,0,5,0,1
84,0,3,0,8,4,1,1
86,0,3,0,4,7,1,1
192,0,2,0,24,28,0,1
50,0,8,2,4,7,0,1
27,0,2,1,1,4,1,1
67,0,2,3,10,8,0,1
43,0,4,1,18,4,1,1
33,0,3,1,11,3,1,1
49,0,2,0,3,5,1,1
40,0,1,1,2,7,1,1
39,0,4,1,4,5,1,1
190,0,2,1,10,20,1,1
67,0,2,0,1,3,1,1
46,0,3,2,0,4,0,1
103,0,1,1,21,9,1,1
119,0,3,0,17,14,0,1
34,0,6,0,3,3,1,1
23,0,7,1,1,3,0,1
44,0,3,1,3,5,1,1
36,0,2,2,5,5,0,1
101,0,2,1,8,6,1,1
348,0,7,4,63,15,1,1
228,0,8,1,28,24,0,1
27,0,3,1,3,3,0,1
40,0,2,0,3,2,1,1
48,0,3,2,3,6,1,1
32,0,3,1,2,2,0,1
72,0,2,0,0,8,1,1
43,0,2,2,4,4,1,1
104,0,3,5,35,11,1,1
75,0,2,2,0,13,0,1
36,0,4,1,6,4,1,1
65,0,3,0,2,8,0,1
137,0,2,1,8,16,1,1
34,0,4,0,0,4,1,1
261,0,3,1,73,44,1,1
87,0,3,0,0,11,0,1
43,0,3,0,2,6,1,1
42,0,3,1,4,5,1,1
55,0,3,0,1,8,0,1
63,0,2,0,17,6,1,1
135,0,2,1,32,26,0,1
28,0,3,1,2,3,0,1
47,0,2,1,2,4,1,1
75,0,2,1,0,7,1,1
101,0,2,1,7,6,1,1
43,0,2,0,0,3,1,1
271,0,3,0,60,43,0,1
37,0,3,0,1,3,0,1
25,0,3,0,3,2,1,1
45,0,3,2,14,4,0,1
49,0,5,0,0,2,0,1
55,0,3,1,7,6,1,1
53,0,2,0,3,8,1,1
72,0,6,5,1,11,1,1
39,0,2,0,5,3,0,1
44,0,2,2,1,6,1,1
46,0,3,1,14,5,1,1
75,0,2,0,20,9,0,1
695,0,3,0,129,21,1,1
34,0,13,2,1,3,1,1
93,0,4,2,16,10,1,1
216,0,15,2,39,27,1,1
104,0,3,0,25,14,0,1
58,0,2,1,0,6,1,1
99,0,2,1,25,7,1,1
54,0,1,1,17,3,0,1
67,0,2,1,0,5,1,1
103,0,2,1,16,6,1,1
30,0,9,0,0,2,0,1
87,0,15,4,10,12,1,1
34,0,7,1,4,4,0,1
131,0,3,0,3,20,1,1
32,0,2,1,8,7,0,1
58,0,8,2,2,7,0,1
35,0,3,1,9,3,1,1
85,0,2,1,18,7,1,1
83,0,2,0,11,10,1,1
17,0,2,0,5,2,0,1
77,0,3,2,25,8,1,1
35,0,3,0,3,3,0,1
36,0,6,0,0,3,0,1
40,0,2,1,8,5,1,1
37,0,2,2,1,6,0,1
119,0,6,2,21,7,1,1
62,0,2,1,0,4,1,1
59,0,2,0,20,3,1,1
52,0,4,1,4,3,0,1
56,0,12,1,1,7,0,1
73,0,2,1,22,5,1,1
54,0,3,2,11,6,1,1
211,0,15,2,25,32,0,1
57,0,2,2,10,6,0,1
103,0,4,1,16,7,1,1
28,0,5,1,0,4,0,1
25,0,4,0,3,2,1,1
28,0,3,0,1,3,0,1
31,0,2,1,4,5,1,1
49,0,2,1,3,6,0,1
30,0,8,1,4,3,0,1
124,0,2,0,16,6,1,1
28,0,3,0,0,4,0,1
71,0,5,0,0,10,0,1
52,0,3,1,4,7,1,1
48,0,3,1,5,3,1,1
127,0,4,4,16,13,0,1
43,0,3,1,4,8,1,1
51,0,3,3,1,9,0,1
102,0,2,1,27,7,1,1
78,0,3,0,3,7,1,1
37,0,14,1,3,4,0,1
37,0,6,0,0,3,0,1
103,0,5,1,7,6,1,1
21,0,3,0,0,3,1,1
259,0,2,3,41,17,1,1
60,0,2,1,29,3,0,1
51,0,2,0,6,6,0,1
42,0,7,0,0,4,0,1
34,0,1,1,1,4,1,1
240,0,3,0,117,11,1,1
39,0,2,3,5,6,1,1
37,0,4,1,2,4,1,1
28,0,2,2,1,4,1,1
106,0,3,0,41,6,1,1
183,0,3,2,23,11,1,1
121,0,3,0,10,15,1,1
45,0,5,3,0,7,0,1
49,0,2,1,3,5,0,1
77,0,2,1,0,9,0,1
101,0,3,1,11,11,1,1
50,0,8,2,3,7,0,1
22,0,3,0,7,2,0,1
84,0,3,3,34,9,1,1
1386,0,3,1,202,67,1,1
121,0,3,0,1,12,1,1
34,0,2,2,2,4,0,1
84,0,2,0,7,5,1,1
53,0,4,3,1,8,0,1
42,0,3,0,2,5,0,1
95,0,2,2,11,7,1,1
71,0,3,1,4,6,1,1
125,0,2,0,8,11,1,1
132,0,3,1,0,18,1,1
36,0,4,2,3,4,0,1
45,0,1,2,4,5,1,1
42,0,2,2,5,6,0,1
61,0,2,1,0,7,0,1
39,0,4,1,12,5,0,1
66,0,2,0,3,4,0,1
35,0,4,1,2,3,1,1
30,0,3,0,3,2,0,1
144,0,3,1,0,19,1,1
29,0,1,0,1,2,0,1
80,0,3,0,3,5,1,1
139,0,2,0,13,8,0,1
25,0,2,0,0,2,1,1
70,0,4,1,4,3,1,1
43,0,2,1,3,5,0,1
49,0,3,0,2,7,1,1
281,0,3,1,52,29,1,1
102,0,2,1,13,7,1,1
97,0,3,0,11,4,1,1
155,0,2,0,1,12,0,1
62,0,2,2,1,7,1,1
109,0,3,0,0,11,1,1
45,0,3,0,3,5,0,1
65,0,2,0,2,11,1,1
41,0,2,1,0,6,0,1
56,0,3,0,1,8,1,1
67,0,4,2,10,11,1,1
105,0,3,0,8,12,1,1
54,0,3,1,7,3,1,1
39,0,3,1,10,6,0,1
28,0,1,2,1,4,0,1
139,0,3,1,16,11,1,1
43,0,2,1,3,4,0,1
88,0,3,0,0,14,1,1
56,0,3,2,9,8,1,1
267,0,3,4,27,46,0,1
103,0,3,2,27,10,0,1
93,0,3,0,15,7,1,1
48,0,2,1,3,7,1,1
44,0,3,0,2,5,1,1
4247,0,3,0,2011,757,1,1
56,0,3,2,0,7,1,1
34,0,2,0,6,5,1,1
262,0,3,1,46,29,1,1
28,0,3,1,3,2,0,1
75,0,3,1,24,6,1,1
153,0,4,4,13,12,0,1
57,0,2,1,29,3,0,1
36,0,3,2,6,4,0,1
41,0,3,0,0,3,1,1
48,0,24,0,0,3,0,1
22,0,2,0,0,2,0,1
39,0,5,3,0,6,1,1
27,0,4,1,5,3,0,1
43,0,20,0,0,3,1,1
21,0,1,0,0,3,0,1
61,0,3,0,9,2,1,1
78,0,2,0,3,11,0,1
102,0,2,0,5,10,1,1
40,0,3,1,7,5,1,1
32,0,14,0,3,2,0,1
208,0,15,2,26,31,1,1
85,0,2,0,3,5,1,1
38,0,3,3,0,4,1,1
36,0,5,0,0,5,0,1
50,0,3,1,13,5,1,1
33,0,3,1,6,4,1,1
36,1,3,2,15,6,0,1
28,0,3,2,4,4,0,1
60,0,2,2,8,9,1,1
36,0,9,1,0,4,1,1
73,0,3,0,2,7,0,1
49,0,6,2,3,6,1,1
100,0,5,0,14,13,1,1
459,0,3,2,80,18,1,1
105,0,3,4,0,15,0,1
37,0,2,0,2,5,0,1
261,0,3,1,57,36,1,1
90,0,15,2,0,12,0,1
73,0,3,0,0,11,0,1
206,0,2,0,88,14,0,1
126,0,1,3,55,12,1,1
185,0,4,1,7,38,1,1
181,0,2,0,31,12,1,1
176,0,4,1,56,21,1,1
57,0,2,2,0,4,1,1
307,0,3,4,27,56,0,1
47,0,3,2,11,6,1,1
75,1,4,2,38,8,0,1
209,0,3,1,40,16,1,1
28,0,2,0,0,5,0,1
54,0,2,3,5,7,0,1
55,0,2,1,10,6,0,1
124,0,3,0,9,10,1,1
70,0,2,0,3,7,1,1
56,0,2,2,0,4,0,1
17,0,2,0,0,2,1,1
96,0,3,1,23,8,1,1
243,0,3,0,82,15,0,1
59,0,7,2,0,7,1,1
224,0,3,1,47,21,1,1
53,0,3,1,19,3,0,1
95,0,3,0,0,10,0,1
69,0,2,1,0,9,1,1
109,0,4,1,24,11,1,1
93,0,3,0,13,5,1,1
46,0,2,1,0,9,1,1
460,1,3,2,83,59,0,1
98,0,3,0,6,10,1,1
42,0,5,1,0,5,0,1
83,0,2,1,23,10,1,1
46,0,3,0,6,4,1,1
121,0,3,2,27,17,1,1
40,0,6,0,6,4,1,1
23,0,2,0,0,5,1,1
101,0,4,1,26,8,0,1
104,0,3,0,6,13,1,1
48,0,3,3,1,9,0,1
35,0,3,1,2,4,1,1
45,0,3,1,7,4,1,1
43,0,3,0,0,5,0,1
65,0,3,1,9,7,0,1
229,0,3,0,80,19,0,1
40,0,2,1,1,4,1,1
37,0,3,1,7,4,1,1
86,0,6,1,18,9,1,1
93,0,3,1,7,9,1,1
44,0,4,1,5,6,1,1
75,0,3,1,0,9,1,1
190,0,3,0,97,15,1,1
51,0,3,0,11,4,1,1
33,1,4,2,12,5,0,1
46,0,2,1,13,3,0,1
149,0,4,4,17,11,0,1
24,0,4,0,0,1,0,1
100,0,3,0,25,13,1,1
169,0,4,4,54,18,0,1
38,0,2,1,8,4,1,1
72,0,2,0,4,4,1,1
46,0,2,0,4,5,1,1
178,0,3,1,15,18,1,1
158,0,3,1,12,17,1,1
66,0,10,3,5,9,0,1
57,0,2,1,0,7,0,1
97,0,2,2,12,6,1,1
62,0,3,0,1,7,1,1
112,0,3,0,28,23,0,1
76,0,1,1,0,12,0,1
54,0,3,1,8,5,1,1
137,0,3,0,32,17,1,1
106,0,3,0,12,14,1,1
46,0,2,0,3,4,1,1
34,0,5,0,0,2,0,1
39,0,10,2,3,3,1,1
51,1,3,2,9,6,0,1
50,0,5,4,1,8,1,1
137,0,3,1,8,20,1,1
139,0,4,2,10,6,1,1
57,0,13,2,10,8,0,1
243,0,3,0,36,26,1,1
405,0,3,0,69,22,1,1
48,0,1,2,3,6,1,1
282,0,3,1,60,28,1,1
44,0,2,0,1,5,0,1
61,0,4,0,3,9,1,1
44,0,3,1,14,3,0,1
41,0,2,0,0,7,1,1
31,0,3,0,1,4,1,1
36,0,3,1,0,5,0,1
49,0,2,0,2,6,0,1
88,0,3,0,0,13,1,1
42,0,6,1,0,3,0,1
61,0,2,1,1,7,1,1
69,0,2,1,5,13,1,1
68,0,2,0,3,8,1,1
41,0,9,1,0,5,1,1
40,0,3,1,7,3,0,1
160,0,3,0,15,11,1,1
102,0,7,0,1,14,0,1
151,0,3,1,2,12,0,1
119,0,2,1,11,7,1,1
67,0,3,0,3,7,1,1
50,0,3,2,8,6,1,1
38,0,2,1,2,3,1,1
60,0,3,0,3,6,0,1
51,0,8,2,3,4,1,1
31,0,2,0,7,2,1,1
83,0,3,1,15,10,1,1
63,0,3,1,11,10,1,1
82,0,4,2,12,4,0,1
1026,0,3,2,193,35,1,1
58,0,1,4,2,7,1,1
52,0,1,2,14,6,1,1
94,0,3,0,29,7,1,1
113,0,3,1,11,11,1,1
62,0,1,1,27,5,1,1
84,0,3,1,1,10,1,1
30,0,2,2,11,4,0,1
186,0,2,2,0,16,0,1
45,0,4,1,2,4,1,1
43,0,1,4,2,6,1,1
98,0,2,2,9,6,1,1
71,0,7,2,5,11,0,1
57,0,3,0,3,6,0,1
81,0,5,2,6,9,1,1
79,0,2,1,18,9,0,1
50,0,3,1,14,3,1,1
47,0,3,0,4,7,0,1
59,0,2,1,7,7,1,1
60,0,1,1,25,5,1,1
46,0,3,2,11,11,1,1
45,0,3,1,7,5,1,1
105,0,3,0,8,7,1,1
63,0,3,1,3,7,1,1
84,0,2,1,4,13,1,1
68,0,3,0,0,9,1,1
50,0,2,3,16,6,0,1
61,0,3,2,10,11,1,1
139,0,4,5,20,13,0,1
186,0,2,3,43,17,1,1
116,0,4,2,9,9,1,1
65,0,3,0,1,6,0,1
37,0,3,1,0,5,0,1
285,0,3,0,138,8,1,1
81,0,2,2,32,4,0,1
39,0,3,1,10,3,1,1
99,0,3,0,0,12,0,1
36,0,6,2,4,4,1,1
57,0,3,0,0,9,1,1
39,0,2,0,0,4,0,1
45,0,3,5,9,7,0,1
68,0,2,0,4,4,1,1
59,0,3,2,1,7,0,1
62,0,3,0,0,9,1,1
475,0,7,0,39,76,0,1
51,0,3,2,1,8,0,1
77,0,2,1,10,5,1,1
95,0,4,2,11,5,1,1
18,0,2,0,2,2,1,1
71,0,3,0,7,3,1,1
59,0,3,2,2,6,1,1
60,1,0,2,15,11,0,1
84,0,7,2,13,10,1,1
100,0,4,2,13,7,1,1
46,0,3,1,13,5,1,1
128,0,3,0,30,10,1,1
30,0,9,1,0,4,0,1
50,0,1,2,9,6,1,1
177,0,3,0,44,19,0,1
384,1,3,2,94,49,0,1
53,0,2,2,12,5,0,1
52,0,3,1,1,7,1,1
31,0,4,1,2,3,0,1
41,0,8,1,0,5,1,1
28,0,2,0,0,2,0,1
87,0,3,2,3,10,1,1
90,0,4,2,13,5,1,1
40,0,3,1,6,7,1,1
39,0,3,2,4,3,1,1
41,0,3,0,3,4,0,1
71,0,2,2,0,14,1,1
66,0,3,1,5,13,1,1
33,0,2,0,1,5,1,1
78,0,3,1,13,7,1,1
96,0,2,0,5,8,1,1
41,0,2,0,5,7,0,1
46,0,2,1,0,5,1,1
31,0,6,2,0,5,0,1
72,0,3,1,1,6,1,1
62,0,3,0,3,8,1,1
96,0,2,1,22,10,1,1
58,0,2,1,7,4,1,1
663,0,3,0,124,21,1,1
39,0,4,2,3,4,0,1
52,0,3,1,1,6,1,1
65,0,8,2,0,7,1,1
27,0,7,1,2,3,0,1
56,0,7,3,12,7,0,1
87,0,3,0,3,9,1,1
100,0,3,0,18,9,1,1
23,0,4,0,1,3,0,1
37,0,2,0,1,6,0,1
99,0,7,1,1,14,1,1
57,0,3,0,1,5,1,1
44,0,2,2,17,4,1,1
41,0,5,0,6,2,0,1
70,0,3,1,13,8,1,1
44,0,2,2,0,5,1,1
29,0,3,1,11,3,0,1
81,0,3,1,0,11,1,1
48,0,4,2,5,6,0,1
50,0,3,1,2,3,0,1
36,0,2,2,6,5,1,1
55,0,3,1,16,5,1,1
75,0,2,0,6,6,0,1
60,0,2,1,0,6,1,1
51,0,7,2,3,4,1,1
474,1,3,2,95,57,0,1
101,0,4,1,12,7,1,1
45,0,5,2,4,4,1,1
41,1,3,2,11,6,0,1
38,0,4,0,2,3,0,1
80,0,2,1,0,9,1,1
111,0,3,0,9,13,1,1
28,0,3,1,6,3,1,1
20,0,3,0,5,1,0,1
190,0,2,0,85,11,1,1
116,0,3,2,26,15,0,1
38,0,8,2,2,4,1,1
72,0,3,0,4,8,1,1
57,0,1,2,12,6,1,1
56,0,2,1,3,6,0,1
82,0,3,1,5,9,1,1
87,0,3,1,0,11,0,1
88,0,6,2,13,5,1,1
48,0,3,1,11,7,0,1
291,0,3,0,100,14,1,1
74,0,2,2,4,9,1,1
49,0,8,1,4,5,0,1
37,0,10,1,2,3,0,1
34,0,6,0,3,3,0,1
62,0,3,0,12,7,0,1
49,0,2,1,0,8,0,1
87,0,2,0,2,9,1,1
76,0,2,0,8,6,1,1
21,0,5,0,4,2,0,1
100,0,6,2,34,4,0,1
55,0,2,1,3,6,1,1
76,0,2,1,0,9,0,1
69,0,2,1,6,7,0,1
46,0,2,2,12,3,1,1
24,0,3,0,0,2,1,1
97,0,7,2,9,6,1,1
50,1,3,2,11,9,0,1
202,0,3,1,28,16,1,1
68,0,6,2,2,8,0,1
44,0,9,1,0,5,0,1
29,0,3,1,3,6,1,1
49,0,4,2,3,4,1,1
31,0,3,1,2,2,1,1
38,0,2,3,0,6,0,1
47,0,3,1,10,5,1,1
32,0,2,1,0,2,0,1
63,0,4,4,0,8,1,1
35,0,8,1,1,3,0,1
51,0,1,1,17,4,1,1
91,0,3,2,39,8,1,1
90,0,3,1,21,10,1,1
41,0,3,0,4,5,0,1
60,0,2,2,0,7,1,1
51,0,3,1,0,8,1,1
46,0,4,1,0,3,0,1
227,0,3,0,25,13,1,1
54,0,6,2,11,6,1,1
115,0,3,1,5,15,1,1
50,0,3,2,0,5,0,1
42,0,4,0,2,5,0,1
67,0,2,0,13,7,0,1
78,0,2,0,8,5,1,1
33,0,4,0,1,4,0,1
105,0,10,0,4,12,1,1
178,0,3,1,16,19,1,1
38,0,1,1,7,5,1,1
35,0,1,2,8,4,0,1
29,0,4,1,0,4,0,1
46,0,2,0,1,6,1,1
30,0,3,1,9,4,1,1
52,0,2,0,0,6,0,1
